cod_ibge_mun,nome_norm,uf
3162302,SAO JOAO DA MATA,MG
5220058,SAO JOAO DA PARAUNA,GO
1507466,SAO JOAO DA PONTA,PA
3162401,SAO JOAO DA PONTE,MG
2209906,SAO JOAO DA SERRA,PI
4318424,SAO JOAO DA URTIGA,RS
2209955,SAO JOAO DA VARJOTA,PI
3549201,SAO JOAO DAS DUAS PONTES,SP
3162450,SAO JOAO DAS MISSOES,MG
3549250,SAO JOAO DE IRACEMA,SP
3305109,SAO JOAO DE MERITI,RJ
1507474,SAO JOAO DE PIRABAS,PA
3162500,SAO JOAO DEL REI,MG
1507508,SAO JOAO DO ARAGUAIA,PA
2209971,SAO JOAO DO ARRAIAL,PI
4124905,SAO JOAO DO CAIUA,PR
2514008,SAO JOAO DO CARIRI,PB
2111029,SAO JOAO DO CARU,MA
4216354,SAO JOAO DO ITAPERIU,SC
4125001,SAO JOAO DO IVAI,PR
2312502,SAO JOAO DO JAGUARIBE,CE
3162559,SAO JOAO DO MANHUACU,MG
3162575,SAO JOAO DO MANTENINHA,MG
4216255,SAO JOAO DO OESTE,SC
3162609,SAO JOAO DO ORIENTE,MG
3162658,SAO JOAO DO PACUI,MG
3549300,SAO JOAO DO PAU D'ALHO,SP
2210003,SAO JOAO DO PIAUI,PI
4318432,SAO JOAO DO POLESINE,RS
2500700,SAO JOAO DO RIO DO PEIXE,PB
2412104,SAO JOAO DO SABUGI,RN
2111078,SAO JOAO DO SOTER,MA
4216404,SAO JOAO DO SUL,SC
2514107,SAO JOAO DO TIGRE,PB
4125100,SAO JOAO DO TRIUNFO,PR
2111102,SAO JOAO DOS PATOS,MA
3162807,SAO JOAO EVANGELISTA,MG
3162906,SAO JOAO NEPOMUCENO,MG
4216503,SAO JOAQUIM,SC
3549409,SAO JOAQUIM DA BARRA,SP
3162922,SAO JOAQUIM DE BICAS,MG
2613305,SAO JOAQUIM DO MONTE,PE
4318440,SAO JORGE,RS
4125209,SAO JORGE D'OESTE,PR
4125308,SAO JORGE DO IVAI,PR
4125357,SAO JORGE DO PATROCINIO,PR
4216602,SAO JOSE,SC
3162948,SAO JOSE DA BARRA,MG
3549508,SAO JOSE DA BELA VISTA,SP
4125407,SAO JOSE DA BOA VISTA,PR
2613404,SAO JOSE DA COROA GRANDE,PE
2514206,SAO JOSE DA LAGOA TAPADA,PB
2708303,SAO JOSE DA LAJE,AL
3162955,SAO JOSE DA LAPA,MG
3163003,SAO JOSE DA SAFIRA,MG
2708402,SAO JOSE DA TAPERA,AL
3163102,SAO JOSE DA VARGINHA,MG
2929354,SAO JOSE DA VITORIA,BA
4318457,SAO JOSE DAS MISSOES,RS
4125456,SAO JOSE DAS PALMEIRAS,PR
2514305,SAO JOSE DE CAIANA,PB
2514404,SAO JOSE DE ESPINHARAS,PB
2412203,SAO JOSE DE MIPIBU,RN
2514503,SAO JOSE DE PIRANHAS,PB
2514552,SAO JOSE DE PRINCESA,PB
2111201,SAO JOSE DE RIBAMAR,MA
3305133,SAO JOSE DE UBA,RJ
3163201,SAO JOSE DO ALEGRE,MG
3549607,SAO JOSE DO BARREIRO,SP
2613503,SAO JOSE DO BELMONTE,PE
2514602,SAO JOSE DO BONFIM,PB
2514651,SAO JOSE DO BREJO DO CRUZ,PB
3204807,SAO JOSE DO CALCADO,ES
2412302,SAO JOSE DO CAMPESTRE,RN
4216701,SAO JOSE DO CEDRO,SC
4216800,SAO JOSE DO CERRITO,SC
2613602,SAO JOSE DO EGITO,PE
3163409,SAO JOSE DO GOIABAL,MG
4318465,SAO JOSE DO HERVAL,RS
4318481,SAO JOSE DO HORTENCIO,RS
4318499,SAO JOSE DO INHACORA,RS
2929370,SAO JOSE DO JACUIPE,BA
3163508,SAO JOSE DO JACURI,MG
3163607,SAO JOSE DO MANTIMENTO,MG
4318507,SAO JOSE DO NORTE,RS
4318606,SAO JOSE DO OURO,RS
2210102,SAO JOSE DO PEIXE,PI
2210201,SAO JOSE DO PIAUI,PI
5107297,SAO JOSE DO POVO,MT
5107305,SAO JOSE DO RIO CLARO,MT
3549706,SAO JOSE DO RIO PARDO,SP
3549805,SAO JOSE DO RIO PRETO,SP
2514701,SAO JOSE DO SABUGI,PB
2412401,SAO JOSE DO SERIDO,RN
4318614,SAO JOSE DO SUL,RS
3305158,SAO JOSE DO VALE DO RIO PRETO,RJ
5107354,SAO JOSE DO XINGU,MT
4318622,SAO JOSE DOS AUSENTES,RS
2111250,SAO JOSE DOS BASILIOS,MA
3549904,SAO JOSE DOS CAMPOS,SP
2514800,SAO JOSE DOS CORDEIROS,PB
4125506,SAO JOSE DOS PINHAIS,PR
5107107,SAO JOSE DOS QUATRO MARCOS,MT
2514453,SAO JOSE DOS RAMOS,PB
2210300,SAO JULIAO,PI
4318705,SAO LEOPOLDO,RS
3163706,SAO LOURENCO,MG
2613701,SAO LOURENCO DA MATA,PE
3549953,SAO LOURENCO DA SERRA,SP
4216909,SAO LOURENCO DO OESTE,SC
2210359,SAO LOURENCO DO PIAUI,PI
4318804,SAO LOURENCO DO SUL,RS
4217006,SAO LUDGERO,SC
2111300,SAO LUIS,MA
5220108,SAO LUIS DE MONTES BELOS,GO
2312601,SAO LUIS DO CURU,CE
2210375,SAO LUIS DO PIAUI,PI
2708501,SAO LUIS DO QUITUNDE,AL
2111409,SAO LUIS GONZAGA DO MARANHAO,MA
1400605,SAO LUIZ DO ANAUA,RR
5220157,SAO LUIZ DO NORTE,GO
3550001,SAO LUIZ DO PARAITINGA,SP
4318903,SAO LUIZ GONZAGA,RS
2514909,SAO MAMEDE,PB
4125555,SAO MANOEL DO PARANA,PR
3550100,SAO MANUEL,SP
4319000,SAO MARCOS,RS
4319125,SAO MARTINHO DA SERRA,RS
3204906,SAO MATEUS,ES
2111508,SAO MATEUS DO MARANHAO,MA
4125605,SAO MATEUS DO SUL,PR
2412500,SAO MIGUEL,RN
3550209,SAO MIGUEL ARCANJO,SP
2210383,SAO MIGUEL DA BAIXA GRANDE,PI
4217154,SAO MIGUEL DA BOA VISTA,SC
2929404,SAO MIGUEL DAS MATAS,BA
4319158,SAO MIGUEL DAS MISSOES,RS
2515005,SAO MIGUEL DE TAIPU,PB
2807006,SAO MIGUEL DO ALEIXO,SE
3163805,SAO MIGUEL DO ANTA,MG
5220207,SAO MIGUEL DO ARAGUAIA,GO
2210391,SAO MIGUEL DO FIDALGO,PI
2412559,SAO MIGUEL DO GOSTOSO,RN
1507607,SAO MIGUEL DO GUAMA,PA
1100320,SAO MIGUEL DO GUAPORE,RO
4125704,SAO MIGUEL DO IGUACU,PR
4217204,SAO MIGUEL DO OESTE,SC
5220264,SAO MIGUEL DO PASSA QUATRO,GO
2210409,SAO MIGUEL DO TAPUIO,PI
1720200,SAO MIGUEL DO TOCANTINS,TO
2708600,SAO MIGUEL DOS CAMPOS,AL
2708709,SAO MIGUEL DOS MILAGRES,AL
4319208,SAO NICOLAU,RS
5220280,SAO PATRICIO,GO
3550308,SAO PAULO,SP
4319307,SAO PAULO DAS MISSOES,RS
1303908,SAO PAULO DE OLIVENCA,AM
2412609,SAO PAULO DO POTENGI,RN
2111532,SAO PEDRO DA AGUA BRANCA,MA
3305208,SAO PEDRO DA ALDEIA,RJ
5107404,SAO PEDRO DA CIPA,MT
4319356,SAO PEDRO DA SERRA,RS
3163904,SAO PEDRO DA UNIAO,MG
4319364,SAO PEDRO DAS MISSOES,RS
4217253,SAO PEDRO DE ALCANTARA,SC
4319372,SAO PEDRO DO BUTIA,RS
4125753,SAO PEDRO DO IGUACU,PR
4125803,SAO PEDRO DO IVAI,PR
4125902,SAO PEDRO DO PARANA,PR
2210508,SAO PEDRO DO PIAUI,PI
3164100,SAO PEDRO DO SUACUI,MG
4319406,SAO PEDRO DO SUL,RS
3550506,SAO PEDRO DO TURVO,SP
2111573,SAO PEDRO DOS CRENTES,MA
3164001,SAO PEDRO DOS FERROS,MG
2412807,SAO RAFAEL,RN
2111607,SAO RAIMUNDO DAS MANGABEIRAS,MA
2111631,SAO RAIMUNDO DO DOCA BEZERRA,MA
2210607,SAO RAIMUNDO NONATO,PI
2111672,SAO ROBERTO,MA
3164209,SAO ROMAO,MG
3550605,SAO ROQUE,SP
3164308,SAO ROQUE DE MINAS,MG
3204955,SAO ROQUE DO CANAA,ES
1720259,SAO SALVADOR DO TOCANTINS,TO
4126009,SAO SEBASTIAO DA AMOREIRA,PR
3164407,SAO SEBASTIAO DA BELA VISTA,MG
1507706,SAO SEBASTIAO DA BOA VISTA,PA
3550803,SAO SEBASTIAO DA GRAMA,SP
3164431,SAO SEBASTIAO DA VARGEM ALEGRE,MG
2515104,SAO SEBASTIAO DE LAGOA DE ROCA,PB
3305307,SAO SEBASTIAO DO ALTO,RJ
3164472,SAO SEBASTIAO DO ANTA,MG
4319505,SAO SEBASTIAO DO CAI,RS
3164506,SAO SEBASTIAO DO MARANHAO,MG
3164605,SAO SEBASTIAO DO OESTE,MG
3164704,SAO SEBASTIAO DO PARAISO,MG
2929503,SAO SEBASTIAO DO PASSE,BA
3164803,SAO SEBASTIAO DO RIO PRETO,MG
3164902,SAO SEBASTIAO DO RIO VERDE,MG
1720309,SAO SEBASTIAO DO TOCANTINS,TO
1303957,SAO SEBASTIAO DO UATUMA,AM
2515203,SAO SEBASTIAO DO UMBUZEIRO,PB
4319604,SAO SEPE,RS
3165008,SAO TIAGO,MG
3165107,SAO TOMAS DE AQUINO,MG
3165206,SAO TOME DAS LETRAS,MG
4319703,SAO VALENTIM,RS
4319711,SAO VALENTIM DO SUL,RS
1720499,SAO VALERIO,TO
4319737,SAO VALERIO DO SUL,RS
4319752,SAO VENDELINO,RS
3165305,SAO VICENTE DE MINAS,MG
2515401,SAO VICENTE DO SERIDO,PB
4319802,SAO VICENTE DO SUL,RS
2929602,SAPEACU,BA
5107875,SAPEZAL,MT
4319901,SAPIRANGA,RS
4126207,SAPOPEMA,PR
3165404,SAPUCAI-MIRIM,MG
4320008,SAPUCAIA DO SUL,RS
3305505,SAQUAREMA,RJ
3551108,SARAPUI,SP
3165503,SARDOA,MG
3551207,SARUTAIA,SP
3165537,SARZEDO,MG
2929701,SATIRO DIAS,BA
2708907,SATUBA,AL
2111722,SATUBINHA,MA
2929750,SAUBARA,BA
4126272,SAUDADE DO IGUACU,PR
4217303,SAUDADES,SC
4217402,SCHROEDER,SC
2929909,SEABRA,BA
3551306,SEBASTIANOPOLIS DO SUL,SP
2210623,SEBASTIAO BARROS,PI
2930006,SEBASTIAO LARANJEIRAS,BA
2210631,SEBASTIAO LEAL,PI
4320206,SEBERI,RS
4320230,SEDE NOVA,RS
4320263,SEGREDO,RS
4320305,SELBACH,RS
5007802,SELVIRIA,MS
3165560,SEM-PEIXE,MG
1200500,SENA MADUREIRA,AC
2111748,SENADOR ALEXANDRE COSTA,MA
3165578,SENADOR AMARAL,MG
5220454,SENADOR CANEDO,GO
3165602,SENADOR CORTES,MG
2413102,SENADOR ELOI DE SOUZA,RN
3165701,SENADOR FIRMINO,MG
2413201,SENADOR GEORGINO AVELINO,RN
1200450,SENADOR GUIOMARD,AC
3165800,SENADOR JOSE BENTO,MG
1507805,SENADOR JOSE PORFIRIO,PA
2111763,SENADOR LA ROCQUE,MA
3165909,SENADOR MODESTINO GONCALVES,MG
2312700,SENADOR POMPEU,CE
2708956,SENADOR RUI PALMEIRA,AL
2312809,SENADOR SA,CE
4320321,SENADOR SALGADO FILHO,RS
4126306,SENGES,PR
2930105,SENHOR DO BONFIM,BA
3166006,SENHORA DE OLIVEIRA,MG
3166105,SENHORA DO PORTO,MG
3166204,SENHORA DOS REMEDIOS,MG
4320354,SENTINELA DO SUL,RS
2930204,SENTO SE,BA
4320404,SERAFINA CORREA,RS
3166303,SERICITA,MG
1101500,SERINGUEIRAS,RO
3166402,SERITINGA,MG
3305554,SEROPEDICA,RJ
4217550,SERRA ALTA,SC
3551405,SERRA AZUL,SP
3166501,SERRA AZUL DE MINAS,MG
2515500,SERRA BRANCA,PB
2410306,SERRA CAIADA,RN
2515609,SERRA DA RAIZ,PB
3166600,SERRA DA SAUDADE,MG
2413300,SERRA DE SAO BENTO,RN
2413359,SERRA DO MEL,RN
1600055,SERRA DO NAVIO,AP
2930154,SERRA DO RAMALHO,BA
3166808,SERRA DO SALITRE,MG
3166709,SERRA DOS AIMORES,MG
2930303,SERRA DOURADA,BA
2515708,SERRA GRANDE,PB
3551603,SERRA NEGRA,SP
2413409,SERRA NEGRA DO NORTE,RN
5107883,SERRA NOVA DOURADA,MT
2930402,SERRA PRETA,BA
2515807,SERRA REDONDA,PB
2613909,SERRA TALHADA,PE
3551504,SERRANA,SP
3166907,SERRANIA,MG
2111789,SERRANO DO MARANHAO,MA
5220504,SERRANOPOLIS,GO
3166956,SERRANOPOLIS DE MINAS,MG
4126355,SERRANOPOLIS DO IGUACU,PR
3167004,SERRANOS,MG
2515906,SERRARIA,PB
2413557,SERRINHA DOS PINTOS,RN
2614006,SERRITA,PE
2930600,SERROLANDIA,BA
4126405,SERTANEJA,PR
2614105,SERTANIA,PE
4126504,SERTANOPOLIS,PR
4320503,SERTAO,RS
4320552,SERTAO SANTANA,RS
3551801,SETE BARRAS,SP
4320578,SETE DE SETEMBRO,RS
3167202,SETE LAGOAS,MG
5007703,SETE QUEDAS,MS
3165552,SETUBINHA,MG
4320602,SEVERIANO DE ALMEIDA,RS
2413607,SEVERIANO MELO,RN
3551900,SEVERINIA,SP
4217600,SIDEROPOLIS,SC
5007901,SIDROLANDIA,MS
2210656,SIGEFREDO PACHECO,PI
3305604,SILVA JARDIM,RJ
5220603,SILVANIA,GO
1720655,SILVANOPOLIS,TO
4320651,SILVEIRA MARTINS,RS
3167301,SILVEIRANIA,MG
3552007,SILVEIRAS,SP
1304005,SILVES,AM
3167400,SILVIANOPOLIS,MG
2807105,SIMAO DIAS,SE
3167509,SIMAO PEREIRA,MG
2210706,SIMOES,PI
2930709,SIMOES FILHO,BA
5220686,SIMOLANDIA,GO
3167608,SIMONESIA,MG
2210805,SIMPLICIO MENDES,PI
4320677,SINIMBU,RS
4126603,SIQUEIRA CAMPOS,PR
2614204,SIRINHAEM,PE
2807204,SIRIRI,SE
5220702,SITIO D'ABADIA,GO
2930758,SITIO DO MATO,BA
2930766,SITIO DO QUINTO,BA
1720804,SITIO NOVO DO TOCANTINS,TO
2515971,SOBRADO,PB
2312908,SOBRAL,CE
3167707,SOBRALIA,MG
3552106,SOCORRO,SP
2210904,SOCORRO DO PIAUI,PI
2516003,SOLANEA,PB
3167806,SOLEDADE DE MINAS,MG
2614402,SOLIDAO,PE
2313005,SOLONOPOLE,CE
4217709,SOMBRIO,SC
5007935,SONORA,MS
3205010,SOORETAMA,ES
3552205,SOROCABA,SP
5107925,SORRISO,MT
2516151,SOSSEGO,PB
2930808,SOUTO SOARES,BA
1720853,SUCUPIRA,TO
2111904,SUCUPIRA DO NORTE,MA
2111953,SUCUPIRA DO RIACHAO,MA
3552304,SUD MENNUCCI,SP
4217758,SUL BRASIL,SC
4126652,SULINA,PR
3552403,SUMARE,SP
3305703,SUMIDOURO,RJ
2614501,SURUBIM,PE
2210938,SUSSUAPARA,PI
3552551,SUZANAPOLIS,SP
3552502,SUZANO,SP
5107941,TABAPORA,MT
3552601,TABAPUA,SP
2614600,TABIRA,PE
3552809,TABOAO DA SERRA,SP
1708254,TABOCAO,TO
2930907,TABOCAS DO BREJO VELHO,BA
2413805,TABOLEIRO GRANDE,RN
3167905,TABULEIRO,MG
2313104,TABULEIRO DO NORTE,CE
2614709,TACAIMBO,PE
2614808,TACARATU,PE
3552908,TACIBA,SP
2516409,TACIMA,PB
5007950,TACURU,MS
3553005,TAGUAI,SP
1720903,TAGUATINGA,TO
3553104,TAIACU,SP
1507953,TAILANDIA,PA
3168002,TAIOBEIRAS,MG
1720937,TAIPAS DO TOCANTINS,TO
3553203,TAIUVA,SP
1720978,TALISMA,TO
2614857,TAMANDARE,PE
4126678,TAMARANA,PR
3553302,TAMBAU,SP
4126702,TAMBOARA,PR
2313203,TAMBORIL,CE
2210953,TAMBORIL DO PIAUI,PI
3553401,TANABI,SP
5107958,TANGARA DA SERRA,MT
3305752,TANGUA,RJ
2931004,TANHACU,BA
2709004,TANQUE D'ARCA,AL
2210979,TANQUE DO PIAUI,PI
2931053,TANQUE NOVO,BA
2931103,TANQUINHO,BA
3168051,TAPARUBA,MG
1304104,TAPAUA,AM
4321006,TAPERA,RS
2931301,TAPIRAMUTA,BA
3553609,TAPIRATIBA,SP
5108006,TAPURAH,MT
4321204,TAQUARA,RS
3168309,TAQUARACU DE MINAS,MG
3553658,TAQUARAL,SP
5221007,TAQUARAL DE GOIAS,GO
2709103,TAQUARANA,AL
4321303,TAQUARI,RS
3553708,TAQUARITINGA,SP
2615003,TAQUARITINGA DO NORTE,PE
3553807,TAQUARITUBA,SP
3553856,TAQUARIVAI,SP
4321329,TAQUARUCU DO SUL,RS
5007976,TAQUARUSSU,MS
3553906,TARABAI,SP
1200609,TARAUACA,AC
2313252,TARRAFAS,CE
1600709,TARTARUGALZINHO,AP
3553955,TARUMA,SP
3168408,TARUMIRIM,MG
2112001,TASSO FRAGOSO,MA
3554102,TAUBATE,SP
2516706,TEIXEIRA,PB
2931350,TEIXEIRA DE FREITAS,BA
4127007,TEIXEIRA SOARES,PR
3168507,TEIXEIRAS,MG
1101559,TEIXEIROPOLIS,RO
2313351,TEJUCUOCA,CE
3554201,TEJUPA,SP
4127106,TELEMACO BORBA,PR
2414100,TENENTE ANANIAS,RN
2414159,TENENTE LAURENTINO CRUZ,RN
4321402,TENENTE PORTELA,RS
2516755,TENORIO,PB
2931509,TEOFILANDIA,BA
3168606,TEOFILO OTONI,MG
2931608,TEOLANDIA,BA
2709152,TEOTONIO VILELA,AL
5008008,TERENOS,MS
2211001,TERESINA,PI
5221080,TERESINA DE GOIAS,GO
3305802,TERESOPOLIS,RJ
2615102,TEREZINHA,PE
5221197,TEREZOPOLIS DE GOIAS,GO
1507961,TERRA ALTA,PA
4127205,TERRA BOA,PR
4321436,TERRA DE AREIA,RS
5108055,TERRA NOVA DO NORTE,MT
4127304,TERRA RICA,PR
1507979,TERRA SANTA,PA
5108105,TESOURO,MT
4321451,TEUTONIA,RS
1101609,THEOBROMA,RO
2313401,TIANGUA,CE
4127502,TIBAGI,PR
2414209,TIBAU DO SUL,RN
4217956,TIGRINHOS,SC
4218004,TIJUCAS,SC
4127601,TIJUCAS DO SUL,PR
2615300,TIMBAUBA,PE
2414308,TIMBAUBA DOS BATISTAS,RN
4218103,TIMBE DO SUL,SC
2112100,TIMBIRAS,MA
4218251,TIMBO GRANDE,SC
3554607,TIMBURI,SP
3168705,TIMOTEO,MG
4321469,TIO HUGO,RS
3168804,TIRADENTES,MG
4321477,TIRADENTES DO SUL,RS
2807402,TOBIAS BARRETO,SE
1721109,TOCANTINIA,TO
1721208,TOCANTINOPOLIS,TO
3169000,TOCANTINS,MG
3169059,TOCOS DO MOJI,MG
2807501,TOMAR DO GERU,SE
4127809,TOMAZINA,PR
3169208,TOMBOS,MG
1508001,TOME-ACU,PA
1304237,TONANTINS,AM
2615409,TORITAMA,PE
5108204,TORIXOREU,MT
4321493,TOROPI,RS
3554656,TORRE DE PEDRA,SP
4321501,TORRES,RS
3554706,TORRINHA,SP
2414407,TOUROS,RN
3554755,TRABIJU,SP
1508035,TRACUATEUA,PA
2615508,TRACUNHAEM,PE
2709202,TRAIPU,AL
1508050,TRAIRAO,PA
2313500,TRAIRI,CE
3305901,TRAJANO DE MORAES,RJ
4321600,TRAMANDAI,RS
4321626,TRAVESSEIRO,RS
2931806,TREMEDAL,BA
3554805,TREMEMBE,SP
4321634,TRES ARROIOS,RS
4218301,TRES BARRAS,SC
4127858,TRES BARRAS DO PARANA,PR
4321667,TRES CACHOEIRAS,RS
3169307,TRES CORACOES,MG
4321709,TRES COROAS,RS
4321808,TRES DE MAIO,RS
4321832,TRES FORQUILHAS,RS
3554904,TRES FRONTEIRAS,SP
5008305,TRES LAGOAS,MS
3169356,TRES MARIAS,MG
4321857,TRES PALMEIRAS,RS
4321907,TRES PASSOS,RS
3169406,TRES PONTAS,MG
5221304,TRES RANCHOS,GO
3306008,TRES RIOS,RJ
4218350,TREVISO,SC
4218400,TREZE DE MAIO,SC
4218509,TREZE TILIAS,SC
4321956,TRINDADE DO SUL,RS
2414456,TRIUNFO POTIGUAR,RN
2112233,TRIZIDELA DO VALE,MA
5221452,TROMBAS,GO
4218608,TROMBUDO CENTRAL,SC
4218707,TUBARAO,SC
2931905,TUCANO,BA
1508084,TUCUMA,PA
4322103,TUCUNDUVA,RS
1508100,TUCURUI,PA
2112274,TUFILANDIA,MA
3554953,TUIUTI,SP
3169505,TUMIRITINGA,MG
4218756,TUNAPOLIS,SC
4127882,TUNAS DO PARANA,PR
4127908,TUNEIRAS DO OESTE,PR
2112308,TUNTUM,MA
3169604,TUPACIGUARA,MG
2615805,TUPANATINGA,PE
4322186,TUPANCI DO SUL,RS
4322202,TUPANCIRETA,RS
4322251,TUPANDI,RS
4322301,TUPARENDI,RS
2615904,TUPARETAMA,PE
4127957,TUPASSI,PR
3555109,TUPI PAULISTA,SP
1721257,TUPIRAMA,TO
1721307,TUPIRATINS,TO
2112407,TURIACU,MA
2112456,TURILANDIA,MA
3555208,TURIUBA,SP
4322327,TURUCU,RS
2313559,TURURU,CE
5221502,TURVANIA,GO
5221551,TURVELANDIA,GO
3169802,TURVOLANDIA,MG
2112506,TUTOIA,MA
1304260,UARINI,AM
2932101,UBAIRA,BA
2932200,UBAITABA,BA
2313609,UBAJARA,CE
3170057,UBAPORANGA,MG
3555356,UBARANA,SP
3555406,UBATUBA,SP
3170107,UBERABA,MG
3170206,UBERLANDIA,MG
3555505,UBIRAJARA,SP
4128005,UBIRATA,PR
4322343,UBIRETAMA,RS
1400704,UIRAMUTA,RR
5221577,UIRAPURU,GO
2516904,UIRAUNA,PB
1508126,ULIANOPOLIS,PA
2414506,UMARIZAL,RN
2807600,UMBAUBA,SE
2932457,UMBURANAS,BA
3170305,UMBURATIBA,MG
2517001,UMBUZEIRO,PB
2313757,UMIRIM,CE
4128104,UMUARAMA,PR
4322350,UNIAO DA SERRA,RS
4128203,UNIAO DA VITORIA,PR
3170438,UNIAO DE MINAS,MG
4218855,UNIAO DO OESTE,SC
5108303,UNIAO DO SUL,MT
2709301,UNIAO DOS PALMARES,AL
3555703,UNIAO PAULISTA,SP
4128302,UNIFLOR,PR
4322376,UNISTALDA,RS
2414605,UPANEMA,RN
2932606,URANDI,BA
3555802,URANIA,SP
2112605,URBANO SANTOS,MA
5221601,URUACU,GO
5221700,URUANA,GO
3170479,URUANA DE MINAS,MG
1508159,URUARA,PA
4218905,URUBICI,SC
2313807,URUBURETAMA,CE
3170503,URUCANIA,MG
1304302,URUCARA,AM
2932705,URUCUCA,BA
2211209,URUCUI,PI
3170529,URUCUIA,MG
1304401,URUCURITUBA,AM
4322400,URUGUAIANA,RS
2313906,URUOCA,CE
4218954,URUPEMA,SC
3556008,URUPES,SP
4219002,URUSSANGA,SC
5221809,URUTAI,GO
2932804,UTINGA,BA
4322509,VACARIA,RS
5108352,VALE DE SAO DOMINGOS,MT
1101757,VALE DO ANARI,RO
1101807,VALE DO PARAISO,RO
4322533,VALE DO SOL,RS
4322541,VALE REAL,RS
4322525,VALE VERDE,RS
2211308,VALENCA DO PIAUI,PI
2933000,VALENTE,BA
3556107,VALENTIM GENTIL,SP
3556206,VALINHOS,SP
3556305,VALPARAISO,SP
5221858,VALPARAISO DE GOIAS,GO
4322558,VANINI,RS
4219101,VARGEAO,SC
3170578,VARGEM ALEGRE,MG
3205036,VARGEM ALTA,ES
2112704,VARGEM GRANDE,MA
3170651,VARGEM GRANDE DO RIO PARDO,MG
3556404,VARGEM GRANDE DO SUL,SP
3556453,VARGEM GRANDE PAULISTA,SP
3170701,VARGINHA,MG
5221908,VARJAO,GO
3170750,VARJAO DE MINAS,MG
2313955,VARJOTA,CE
3306156,VARRE-SAI,RJ
2314003,VARZEA ALEGRE,CE
2211357,VARZEA BRANCA,PI
3170800,VARZEA DA PALMA,MG
2933059,VARZEA DA ROCA,BA
2933109,VARZEA DO POCO,BA
2933158,VARZEA NOVA,BA
3556503,VARZEA PAULISTA,SP
2933174,VARZEDO,BA
3170909,VARZELANDIA,MG
3306206,VASSOURAS,RJ
3171006,VAZANTE,MG
4322608,VENANCIO AIRES,RS
3205069,VENDA NOVA DO IMIGRANTE,ES
2414753,VENHA-VER,RN
4128534,VENTANIA,PR
2616001,VENTUROSA,PE
4128559,VERA CRUZ DO OESTE,PR
2211506,VERA MENDES,PI
4322806,VERANOPOLIS,RS
2616100,VERDEJANTE,PE
3171030,VERDELANDIA,MG
2933257,VEREDA,BA
3171071,VEREDINHA,MG
3171105,VERISSIMO,MG
3171154,VERMELHO NOVO,MG
2616183,VERTENTE DO LERIO,PE
2616209,VERTENTES,PE
3171204,VESPASIANO,MG
4322855,VESPASIANO CORREA,RS
4322905,VIADUTOS,RS
4323002,VIAMAO,RS
5222005,VIANOPOLIS,GO
2616308,VICENCIA,PE
4323101,VICENTE DUTRA,RS
5008404,VICENTINA,MS
5222054,VICENTINOPOLIS,GO
2314102,VICOSA DO CEARA,CE
4323200,VICTOR GRAEFF,RS
4219200,VIDAL RAMOS,SC
4219309,VIDEIRA,SC
3171402,VIEIRAS,MG
2517209,VIEIROPOLIS,PB
5105507,VILA BELA DA SANTISSIMA TRINDADE,MT
5222203,VILA BOA,GO
2415008,VILA FLOR,RN
4323309,VILA FLORES,RS
4323358,VILA LANGARO,RS
4323408,VILA MARIA,RS
2211605,VILA NOVA DO PIAUI,PI
4323457,VILA NOVA DO SUL,RS
2112852,VILA NOVA DOS MARTIRIOS,MA
3205150,VILA PAVAO,ES
5222302,VILA PROPICIO,GO
5108600,VILA RICA,MT
3205176,VILA VALERIO,ES
3205200,VILA VELHA,ES
1100304,VILHENA,RO
3556701,VINHEDO,SP
3556800,VIRADOURO,SP
3171600,VIRGEM DA LAPA,MG
3171709,VIRGINIA,MG
3171808,VIRGINOPOLIS,MG
3171907,VIRGOLANDIA,MG
4128658,VIRMOND,PR
3172004,VISCONDE DO RIO BRANCO,MG
4323507,VISTA ALEGRE,RS
3556909,VISTA ALEGRE DO ALTO,SP
4323606,VISTA ALEGRE DO PRATA,RS
4323705,VISTA GAUCHA,RS
2505501,VISTA SERRANA,PB
4219358,VITOR MEIRELES,SC
3205309,VITORIA,ES
3556958,VITORIA BRASIL,SP
2933307,VITORIA DA CONQUISTA,BA
4323754,VITORIA DAS MISSOES,RS
2616407,VITORIA DE SANTO ANTAO,PE
1600808,VITORIA DO JARI,AP
2112902,VITORIA DO MEARIM,MA
1508357,VITORIA DO XINGU,PA
4128708,VITORINO,PR
2113009,VITORINO FREIRE,MA
3172103,VOLTA GRANDE,MG
3306305,VOLTA REDONDA,RJ
3557006,VOTORANTIM,SP
3557105,VOTUPORANGA,SP
2933406,WAGNER,BA
2211704,WALL FERRAZ,PI
1722081,WANDERLANDIA,TO
2933455,WANDERLEY,BA
2933505,WENCESLAU GUIMARAES,BA
4323770,WESTFALIA,RS
4219408,WITMARSUM,SC
1722107,XAMBIOA,TO
4128807,XAMBRE,PR
4323804,XANGRI-LA,RS
4219507,XANXERE,SC
1200708,XAPURI,AC
4219606,XAVANTINA,SC
1508407,XINGUARA,PA
2933604,XIQUE-XIQUE,BA
2517407,ZABELE,PB
3557154,ZACARIAS,SP
2114007,ZE DOCA,MA
4219853,ZORTEA,SC
